id,name,num_followers,broadcaster_type,description,lang,last_game_played_name,view_count,profile_image_url,created_at,user_follows
415006721,MarieMoone,,partner,"QUIERO SER ACTRIZ DE HOLLYWOOD, ANGELINA SI ME VES CONTRATAME. ",es,Just Chatting,2713517,https://static-cdn.jtvnw.net/jtv_user_pictures/2f543c29-9679-4b5e-89dc-767f86816d05-profile_image-300x300.png,2019-02-07T18:23:10Z,
473574731,Grandalf22,,affiliate,CEO de los feeders,es,Axie Infinity,1458,https://static-cdn.jtvnw.net/jtv_user_pictures/776059b4-bb33-46d8-8f48-e2957b993f93-profile_image-300x300.png,2019-11-19T22:00:12Z,
99648949,RodriiFN_,,partner,Hago stream todos los días de Lunes a Viernes a las 14:30 & Sábados y Domingos a las 9:00 | Contacto para marcas: contactorodrii@gmail.com,es,Clash Mini,1861467,https://static-cdn.jtvnw.net/jtv_user_pictures/f5e92259-86a9-46aa-8a81-6b63641afdd4-profile_image-300x300.png,2015-08-18T19:25:01Z,
431465145,gllobet25,,partner,Que pasa tetes ,es,FIFA 22,4514258,https://static-cdn.jtvnw.net/jtv_user_pictures/341ed446-6921-4c14-9850-2dbbd97c622f-profile_image-300x300.png,2019-04-21T17:15:23Z,
598520639,shaitangalilei,,,"Hola, me llamo Enric y ya que juego al Valorant, digo, voy a stremearlo y asi veis lo patata que soy y os echais unas risas XD",es,VALORANT,74,https://static-cdn.jtvnw.net/jtv_user_pictures/a8965df5-e229-476b-9699-6d3505e64fa2-profile_image-300x300.png,2020-10-21T23:03:25Z,
101628491,Zocaleitor,,affiliate,Wenas soy Zoca la planta carnívora streamer. A un que realmente soy una planta parasito alienígena si te refieres a mi como plantita me sirve. Juego a cosas variadas y me gusta charlar mucho por algo soy un bocazas jejeje. No seas timid@ y siéntete libre de hablarme que no muerdo (o si).,es,Apex Legends,16467,https://static-cdn.jtvnw.net/jtv_user_pictures/f355705e-a7c6-4d3d-a562-58152c5299df-profile_image-300x300.png,2015-09-06T23:40:43Z,
86205385,pandarojo,,partner,"Sea of Thieves Partner, pirata 24/7. ",es,Sea of Thieves,1355093,https://static-cdn.jtvnw.net/jtv_user_pictures/4bc55ea6-c7e8-4cd2-8254-7f3478504ad2-profile_image-300x300.png,2015-03-24T22:42:11Z,
579785040,biyin_,,partner,Tu Biyín de siempre ahora en movimiento.,es,Among Us,22890614,https://static-cdn.jtvnw.net/jtv_user_pictures/720866a6-230d-46a3-b627-d6ac53e9bb95-profile_image-300x300.png,2020-09-07T08:45:47Z,
50244027,Kuentinlol,,partner,,es,Just Chatting,2957257,https://static-cdn.jtvnw.net/jtv_user_pictures/dcfb608e-30cf-42d3-9bd2-f9fca635addf-profile_image-300x300.png,2013-10-16T20:05:00Z,
223051172,PoolRo_,,partner,,es,Fortnite,407986,https://static-cdn.jtvnw.net/jtv_user_pictures/695ff0c1-cd8e-4842-b955-8f3095279c47-profile_image-300x300.png,2018-05-14T20:53:45Z,
128142634,SoAgressive,,partner,,es,Fortnite,236212,https://static-cdn.jtvnw.net/jtv_user_pictures/53f9dd27-d9b4-4a78-8f54-33152980b935-profile_image-300x300.jpg,2016-06-30T12:04:40Z,
224081471,Vorwenn,,partner,"Me llamo Tom Baldrich , 21.   World Finalist , x2 Eu Finalist. Former FaZe & Heretics Ahora juego Valorant aspirando a ser pro player en un futuro ",es,VALORANT,6207101,https://static-cdn.jtvnw.net/jtv_user_pictures/4fc4789a-3575-47a2-96d3-59fbdc357adc-profile_image-300x300.png,2018-05-18T14:18:18Z,
423986088,mikupinku,,partner,"Chica conejo amante del color rosa 🌸 Diseñadora y artista. A veces VTuber, a veces 3D. Hago contenido de variedad, como just chatting, videojuegos y también arte. ¡Lo más importante es pasarla bien y divertirse! 🎀 Bienvenid@ al Clan Pinku.",es,Just Chatting,234655,https://static-cdn.jtvnw.net/jtv_user_pictures/378e63b8-4e3c-46f1-be4d-8c0f93532fd4-profile_image-300x300.png,2019-03-16T22:52:27Z,
143594052,tozeoftw,,partner,NO SE OLVIDEN DE SEGUIRNOS EN NUESTRAS REDES CHINCHULINES!,es,Fortnite,1742445,https://static-cdn.jtvnw.net/jtv_user_pictures/a006dffa-9c19-4972-ab4d-5860e99c37b6-profile_image-300x300.png,2017-01-02T15:49:13Z,
161742641,HoldemHammers,,partner,"Hola, soy OTP Jayce porque solo me gusta jugar ese champ xd",es,League of Legends,3638209,https://static-cdn.jtvnw.net/jtv_user_pictures/362383ae-9727-4906-b3e9-c002760d90bc-profile_image-300x300.png,2017-06-27T11:48:15Z,
469749101,NeburixTV,,partner,"Soy un intento de streamer, no gano muchas partidas, pero bueno te echas unas risas.",es,Fortnite,7542354,https://static-cdn.jtvnw.net/jtv_user_pictures/4271565d-c666-4293-8185-4ae919b35f38-profile_image-300x300.png,2019-10-28T20:34:15Z,
85955627,brokeniwnl,,affiliate,Amigo de jaja,es,Minecraft,156682,https://static-cdn.jtvnw.net/jtv_user_pictures/3b694f7e-160c-4aa0-8e4b-8efb91dcb7fb-profile_image-300x300.png,2015-03-23T20:26:08Z,
447826452,aikasemuere,,,Juego cosas que me gustan o me parecen interesantes,es,Yakuza 0,1094,https://static-cdn.jtvnw.net/jtv_user_pictures/403e61e9-19d1-41e9-b924-19f62bffe7b4-profile_image-300x300.png,2019-07-12T18:59:21Z,
87276610,itsidorus,,,,es,League of Legends,33179,https://static-cdn.jtvnw.net/user-default-pictures-uv/75305d54-c7cc-40d1-bb9c-91fbe85943c7-profile_image-300x300.png,2015-04-02T18:15:55Z,
240214649,OskaariZ,,affiliate,si os aburrís quedaros aquí :3,es,VALORANT,187969,https://static-cdn.jtvnw.net/jtv_user_pictures/b1713e32-84ea-496f-b8c8-c655671536e4-profile_image-300x300.png,2018-07-19T20:26:30Z,
81901054,LoGiiYT,,partner,Support Carry,es,League of Legends,3880861,https://static-cdn.jtvnw.net/jtv_user_pictures/logiiyt-profile_image-c71f8fc8cb29009b-300x300.jpeg,2015-02-05T22:20:25Z,
41879247,ernesBarbeQ,,partner,,es,Teamfight Tactics,15475511,https://static-cdn.jtvnw.net/jtv_user_pictures/ernesbarbeq-profile_image-a7aea126bf8953bb-300x300.jpeg,2013-03-30T15:15:51Z,
88964848,fonk2,,affiliate,Valorant y esas cosa tusabe ,es,VALORANT,4361,https://static-cdn.jtvnw.net/jtv_user_pictures/85b90a96-bb37-4a1b-992e-4c8f01491d2c-profile_image-300x300.png,2015-04-19T11:34:42Z,
243963817,Alliege,,partner,"Me llamo Ariel, tengo 16 años, naci en Chihuahua, Mexico pero actualmente vivo en la ciudad de Dallas, Texas.Soy de Control",es,,18494917,https://static-cdn.jtvnw.net/jtv_user_pictures/f85952a2-1eef-4131-9e74-d2cd25a6259e-profile_image-300x300.png,2018-07-30T05:47:31Z,
1430146,felinux,,,,es,VALORANT,767,https://static-cdn.jtvnw.net/jtv_user_pictures/bc702583e96961b6-profile_image-300x300.jpeg,2008-08-19T18:26:08Z,
193593110,Babyguana,,partner,,es,Teamfight Tactics,434617,https://static-cdn.jtvnw.net/jtv_user_pictures/bb025de3-84e2-483f-9ae5-cacf884177c5-profile_image-300x300.png,2018-01-28T20:28:19Z,
224128293,xZboth,,affiliate,"Dota 2 Player:-No tengo la mejor skill pero si el mejor sentido del humor :D-No soy pro player pero se me da muy bien analizar partidas y comentarlas, y sobre todo hacer el bobo!-No te quedaras por  mis jugadas, pero si por lo que hablo!-Saluda cuando entres no te cortes, respondo a todos!",es,Dota 2,22871,https://static-cdn.jtvnw.net/jtv_user_pictures/f14c406e-b97c-483a-9d9b-9a307b23f1e0-profile_image-300x300.png,2018-05-18T17:38:25Z,
26090010,uLISES,,partner,"Comentarista, editor y creador de contenidos en @LVPes, imbécil a tiempo completo y renacido #aPetarseLaPasta",es,VALORANT,4724547,https://static-cdn.jtvnw.net/jtv_user_pictures/181d999f-ff78-4491-b769-86a4b11f3698-profile_image-300x300.png,2011-11-12T19:51:31Z,
108986129,NinaJadde,,affiliate,"20 (She/them) Bi 🤍 Podéis llamarme Jadde, grasias :D 🤍 La representación, visibilidad, inclusión y los gatitos son esenciales en este canal 🤍 Espero que os divirtáis conmigo si decidís uniros! 🤍",es,VALORANT,22805,https://static-cdn.jtvnw.net/jtv_user_pictures/9fb1cb71-06fa-45fe-9937-2143b1057c5d-profile_image-300x300.png,2015-12-07T21:12:52Z,
109429794,itsShayton,,partner,Juego a juegos de jugar. Me gusta jugar de todo así que jugamos a Juegovideos. UwU,es,Fortnite,7341137,https://static-cdn.jtvnw.net/jtv_user_pictures/fec6b1c5-59a6-4971-9b97-aa1e2f36fad8-profile_image-300x300.png,2015-12-13T16:46:50Z,
112007478,BykFPS,,affiliate,,es,VALORANT,24435,https://static-cdn.jtvnw.net/jtv_user_pictures/ba3ccd33-abcd-4899-9a9b-51e4915c8302-profile_image-300x300.png,2016-01-07T20:24:09Z,
503716961,DakageOffisiah,,affiliate,"Me llamo Daniel me suelen llamar *La Pulga* y cada día soy mas tonto..😂Me aburro con mi vida y pues me dedico a hacer streamings de lo que mis ultimas neuronas piensan😂Soy un pequeño Youtuber desde que tenia 15 años y me gusta este mundillo, Espero formar una gran familia. ",es,Just Chatting,855,https://static-cdn.jtvnw.net/jtv_user_pictures/a8e5c656-eb53-49a3-8c7e-864d244bd4d1-profile_image-300x300.png,2020-03-25T18:18:21Z,
219278031,RubySky9,,partner,"Ruby es una streamer de 19 años. Vive en Barcelona. Es creadora de contenido para MadLions. Fue concursante TopGamers Academy. Es Otaku y Cosplayer. Le gusta hacer IRL's y, a pesar de estar medio retirada, su categoría de videojuegos favoritos son los shooters. Actualmente es una lolera en inicios.",es,League of Legends,549955,https://static-cdn.jtvnw.net/jtv_user_pictures/b3a7458d-eaf2-4bbe-8377-a6fd343e9796-profile_image-300x300.png,2018-05-08T18:28:22Z,
177887421,AkumaGirrl,,partner,Contenido solo para gente sexy,es,ASMR,5207274,https://static-cdn.jtvnw.net/jtv_user_pictures/7a8ba841-2c69-4861-af37-ca2671c2ada8-profile_image-300x300.jpeg,2017-10-15T19:14:30Z,
463517029,Guiburu,,affiliate,Hola :),es,VALORANT,9990,https://static-cdn.jtvnw.net/jtv_user_pictures/c8bf1e8b-b45c-416b-9148-f572fb518778-profile_image-300x300.png,2019-09-21T15:51:46Z,
93283839,shakebby,,affiliate,Quieres ver como SoloQ se transforma en un festín? Mira mi stream pues. ,es,Counter-Strike: Global Offensive,7754,https://static-cdn.jtvnw.net/user-default-pictures-uv/ebe4cd89-b4f4-4cd9-adac-2f30151b4209-profile_image-300x300.png,2015-06-12T00:47:34Z,
51179873,MarsuChrollo,,,Si te gusto pos sigueme,es,Just Chatting,889,https://static-cdn.jtvnw.net/jtv_user_pictures/3e28a1e8-f349-46d3-b861-4804e9adc4bf-profile_image-300x300.png,2013-11-06T19:26:58Z,
205373157,isaacsanchez_art,,partner,"Canal dedicado a dibujar, charlar y frikear. Mi nombre es Isaac Sánchez, aunque muchos me conoceréis como Loulogio, o ""El de la batamanta"" o ""El raro ese de Badalona""",es,FIFA 22,1773135,https://static-cdn.jtvnw.net/jtv_user_pictures/13742ace-42f1-4b22-8751-718c947dc273-profile_image-300x300.png,2018-03-14T17:35:41Z,
441421132,RumiFoxy,,partner,"❤ Nintendo, indies y ukelele ❤ De lunes a viernes a las 9:00 am ❤",es,Just Chatting,2299248,https://static-cdn.jtvnw.net/jtv_user_pictures/64620c09-ced7-409b-8b46-e342cef7edd5-profile_image-300x300.png,2019-06-12T10:46:51Z,
180702956,Crow_VII,,affiliate,Juego competitivamente a Fortnite,es,Fortnite,301603,https://static-cdn.jtvnw.net/jtv_user_pictures/4e0515b2-bf7d-441e-8370-63f4e8ec9474-profile_image-300x300.png,2017-11-06T13:29:27Z,
440401272,CreamRealBetis,,affiliate,Cuenta Oficial de la sección de esports del Real Betis. ,es,Fortnite,36923,https://static-cdn.jtvnw.net/jtv_user_pictures/1e8974fb-1f76-490f-9c81-4c770c060393-profile_image-300x300.png,2019-06-07T21:24:14Z,
58542511,TheFallen_TV,,partner,,es,Magic: The Gathering,824838,https://static-cdn.jtvnw.net/jtv_user_pictures/thefallen_tv-profile_image-6714b31a21eadf7e-300x300.png,2014-03-10T10:20:57Z,
174786886,DavidBarberaG,,partner,,es,Talk Shows & Podcasts,36223,https://static-cdn.jtvnw.net/jtv_user_pictures/172ce822-bc92-4c7f-bc74-6bc5ee96d1fe-profile_image-300x300.png,2017-09-19T18:46:58Z,
227303888,Persefone33,,affiliate,,es,Grounded,8366,https://static-cdn.jtvnw.net/jtv_user_pictures/a48a58d2-f2d2-4afe-94d4-944f1d4032b3-profile_image-300x300.png,2018-05-30T12:15:33Z,
21565409,ElvisaYomastercard,,partner,"Disfrutemos de los videojuegos como arte, convivamos entre respeto y amor, dialoguemos de temas maravillosos y bajemos el volumen de los altavoces por si me da por jugar a cualquier juego donde pueda llevarme un susto.",es,Just Chatting,2047054,https://static-cdn.jtvnw.net/jtv_user_pictures/e73c637d-ebd1-4ec8-8d3f-45d8293b2f96-profile_image-300x300.png,2011-04-06T21:18:07Z,
24912603,AxeeLxX ,,partner,26. Comentarista de deportes electrónicos.,es,Sports,383839,https://static-cdn.jtvnw.net/jtv_user_pictures/ba373dd2-4118-4dfe-9567-6de80372c773-profile_image-300x300.png,2011-09-18T17:06:04Z,
107805111,Little_Mary,,partner,,es,The Witcher 3: Wild Hunt,1254816,https://static-cdn.jtvnw.net/jtv_user_pictures/41369267-d76c-44ba-99b5-5371a3de8311-profile_image-300x300.png,2015-11-23T11:10:11Z,
191144377,BorjaPavon,,partner,que alguien llame a alguien,es,The Elder Scrolls V: Skyrim,1594870,https://static-cdn.jtvnw.net/jtv_user_pictures/7a93458c-b549-426c-b6f2-246a78bf5845-profile_image-300x300.png,2018-01-16T19:30:53Z,
43919115,MUITOls,,partner,CS:GO 24/7,es,Counter-Strike: Global Offensive,3853537,https://static-cdn.jtvnw.net/jtv_user_pictures/6358675e-de9e-46d8-b98c-38e340e67266-profile_image-300x300.png,2013-05-24T20:50:48Z,
136906190,Brutaker_,,affiliate,FIFA Pro player in UCAM Esports Club ,es,VALORANT,11245,https://static-cdn.jtvnw.net/jtv_user_pictures/2dcf2908-53d5-4c24-98ee-fcebb2e47519-profile_image-300x300.png,2016-10-12T15:15:32Z,
202431214,soyDolan,,affiliate,Juego al TFT y lo que surja,es,Teamfight Tactics,8080,https://static-cdn.jtvnw.net/jtv_user_pictures/269aa189-d98d-468a-a02e-d970f8b02832-profile_image-300x300.png,2018-03-04T18:33:24Z,
424489469,SolaarTV,,affiliate,darle al cora❤️ es gratis xd,es,Rocket League,13973,https://static-cdn.jtvnw.net/jtv_user_pictures/d7111537-4a9e-46c3-b390-e34e5021640a-profile_image-300x300.png,2019-03-19T09:03:47Z,
71397506,RouzVega,,partner,Soy bastante pringada pero siempre con el eyeliner on point :3,es,Just Chatting,2070098,https://static-cdn.jtvnw.net/jtv_user_pictures/dd381e2b-c220-4f04-bafe-97a5f3b9b391-profile_image-300x300.png,2014-09-17T13:27:01Z,
109136105,Masyebra,,partner,"Mentalista. Si, se puede hipnotizar por Twitch. No, no todos mis streams son de mentalismo. Amante del RolePlay, la supervivencia y la buena música. Bienvenido a casa. ",es,Age of Empires IV,54185,https://static-cdn.jtvnw.net/jtv_user_pictures/852a91b5-f9e9-441c-8910-f05379ae84e6-profile_image-300x300.png,2015-12-10T00:45:21Z,
253521177,GreenDragonFn,,affiliate,,es,Fortnite,60064,https://static-cdn.jtvnw.net/user-default-pictures-uv/13e5fa74-defa-11e9-809c-784f43822e80-profile_image-300x300.png,2018-08-30T22:24:53Z,
191548184,Phentesi,,affiliate,,es,Minecraft,4236,https://static-cdn.jtvnw.net/jtv_user_pictures/52aa9554-5ccf-4579-b996-52ad7c984e21-profile_image-300x300.png,2018-01-19T02:54:53Z,
136244420,Gambitera,,affiliate,"Eva torres (V) en Marbella Vice y Overlife RP. Mi nombre es Miren, pero aquí todos me llaman Gambi! En este stream somos todos una familia de gambitas súper locas, quédate y descúbrenos, eres más que bienvenido/a! Cuidado que estoy mu loca!! :p | LeaguePartner",es,New World,380628,https://static-cdn.jtvnw.net/jtv_user_pictures/20f58be9-c1aa-4160-bda6-3ee71a8a41ff-profile_image-300x300.png,2016-10-04T15:57:32Z,
27058067,Rugir,,partner,Pro mamadísimo y pro gamer.,es,The Elder Scrolls Online,5546431,https://static-cdn.jtvnw.net/jtv_user_pictures/7d9114bb-3a0e-4156-9d2b-e9612142add3-profile_image-300x300.png,2011-12-27T16:56:58Z,
236380459,ImGaviezy,,affiliate,,es,Fortnite,25882,https://static-cdn.jtvnw.net/jtv_user_pictures/16b34586-4848-4afc-9e70-1aaa6fdc0073-profile_image-300x300.png,2018-07-05T20:14:45Z,
169703688,MrHugo,,partner,"Soy hugo, el creador de este canal,aquí podrás encontrar minecraft,mi cometido es poder vivir de esto y trabajar a tiempo completo,un saludo y sois bienvenidos al canal! :D",es,Minecraft,8850774,https://static-cdn.jtvnw.net/jtv_user_pictures/2b8df248-836b-44a7-a23c-cc6ca5defb59-profile_image-300x300.png,2017-08-13T14:38:15Z,
76903277,Feelink,,partner,Padre del Value,es,Hearthstone,5873583,https://static-cdn.jtvnw.net/jtv_user_pictures/809755d3-2c0a-491e-93a9-acd7b5e74162-profile_image-300x300.png,2014-12-09T20:42:20Z,
87445868,Aquarized,,,,es,,396,https://static-cdn.jtvnw.net/jtv_user_pictures/4e833a07-2c32-4591-a55b-38fca7d674fe-profile_image-300x300.png,2015-04-04T05:01:26Z,
665519532,quevidamastriste,,,Directos 24 horas de QVMT ,es,,2947,https://static-cdn.jtvnw.net/jtv_user_pictures/c645dee6-610d-4c5b-80c6-8eedacf04fed-profile_image-300x300.png,2021-03-22T11:59:53Z,
30805171,SrSerpiente,,partner,"Hardcore tryhard sin manos, intento de persona y señor que juega a casi todo lo que se le pone delante salvo que esté de moda.Bienvenidos al mundo de bilis!",es,Thunder Tier One,3386949,https://static-cdn.jtvnw.net/jtv_user_pictures/d62875aa-2a28-458d-8e48-5554f1eb7dba-profile_image-300x300.png,2012-05-26T00:39:19Z,
507372495,yaaizav,,affiliate,"eyyyy  soy Yai, me gusta mucho hacer just chatting y jugar al lol, pero lo segundo no se me da muy bien",es,Just Chatting,103172,https://static-cdn.jtvnw.net/jtv_user_pictures/e89b7a8e-5673-4e80-bca5-80f717093c45-profile_image-300x300.png,2020-04-02T17:50:10Z,
69564524,TheAlvaro845,,partner,"Todo el contenido de juegos de dispositivo móvil lo tienes en este canal: Clash Royale, Brawl Stars, Clash of Clans y, cuando salga, Wild Rift ¡¡Y MINECRAFT xd!! Hago directos TODOS LOS DÍAS (o bueno, casi todos).",es,Brawl Stars,8397788,https://static-cdn.jtvnw.net/jtv_user_pictures/5b336fcd-1a35-48dd-b634-8b2caf38ddd7-profile_image-300x300.png,2014-08-21T17:52:43Z,
422374646,MoshieDraws,,partner,"Hi! I'm Moshie, Live2D artist and founder of Moshie Studio. Please read my panels before chatting ❤ thank you.",es,Just Chatting,132834,https://static-cdn.jtvnw.net/jtv_user_pictures/539502fa-bd5f-4da2-8152-08ce2c973801-profile_image-300x300.png,2019-03-09T16:27:07Z,
146275300,Sideriske,,affiliate,Chavalita electrónica compartiendo sus chorradas en riguroso directo junto a Genki el Gato. Contengo muchísimo contenido en mi pequeño y blandito ser. Si quieres ver lo que es un stream chalado de verdad... ¡quédate!,es,Minecraft,106096,https://static-cdn.jtvnw.net/jtv_user_pictures/ea0cbedb-b1da-45cf-be03-2291d2f7b317-profile_image-300x300.png,2017-01-28T19:02:31Z,
533407164,kloozzy_fn,,affiliate,,es,,5159,https://static-cdn.jtvnw.net/jtv_user_pictures/9a3deb5c-1207-431e-b804-3a91d7d69c5f-profile_image-300x300.png,2020-05-20T20:16:08Z,
413584085,supa_lol,,affiliate,"Mi nombre es David, tengo 19 años y vivo en Murcia. Soy el ADC de G2 Arctic.",es,League of Legends,228413,https://static-cdn.jtvnw.net/jtv_user_pictures/6b0eb9c4-d03f-430b-8132-ab79c7e31d25-profile_image-300x300.png,2019-01-31T20:53:46Z,
65738898,moonphysik,,,un chaval,es,Death's Door,531,https://static-cdn.jtvnw.net/jtv_user_pictures/9fc62efa-a6ef-40a1-9dc6-1639fa7ea718-profile_image-300x300.png,2014-07-06T14:29:56Z,
144964677,gfeernandeez,,affiliate,"Esports Director I Former: Esports Director KPI Gaming, AION España & General Manager  19esports I Business: gfeernandeez@gmail.com I",es,Just Chatting,3272,https://static-cdn.jtvnw.net/jtv_user_pictures/9470cd45-f49a-46b9-a5a9-2750693a3a43-profile_image-300x300.png,2017-01-16T12:11:44Z,
521583209,JUJALAG,,partner,ERA YO TODO EL RATO,es,Pokémon FireRed/LeafGreen,4056157,https://static-cdn.jtvnw.net/jtv_user_pictures/76d7339d-8bf0-4445-bb46-98ded634f22b-profile_image-300x300.png,2020-04-27T12:36:01Z,
442766904,Tenacious_Kane,,affiliate,,es,NBA 2K22,16115,https://static-cdn.jtvnw.net/jtv_user_pictures/f6cb5a6c-7687-402e-a2ea-164a5ee3c8f3-profile_image-300x300.png,2019-06-19T16:10:37Z,
110286144,ItsMoura,,affiliate,Simio juega juegos,es,Dark Souls III,377911,https://static-cdn.jtvnw.net/jtv_user_pictures/04a7f850-0472-450c-87b0-ef3ad139e4af-profile_image-300x300.png,2015-12-23T17:50:52Z,
63356519,Lynx_Reviewer,,partner,...,es,Dark Souls,8018338,https://static-cdn.jtvnw.net/jtv_user_pictures/cc5468d0-5ec3-4fcc-a60f-163d09d96ac2-profile_image-300x300.png,2014-05-29T18:01:22Z,
106911617,Paxelol,,partner," Raider de la guild RELOAD ( Mejor de la Horda en España actualmente ) Top 3/2 de Habla hispana.Siempre dispuesto a ayudar , cualquier pregunta que tengas no dudes en hacerla y se te echará un cable :D",es,World of Warcraft,2218803,https://static-cdn.jtvnw.net/jtv_user_pictures/4698709a-8b15-496f-82c0-d3f77c42f5c5-profile_image-300x300.png,2015-11-12T16:29:19Z,
